timestamp,V,A,D,V_smooth,A_smooth,D_smooth
0.0,-1.1089608669281006,-1.5331065654754639,0.21207284927368164,-1.1089608669281006,-1.5331065654754639,0.21207284927368164
0.2,-1.1205018758773804,-1.5444029569625854,0.21195054054260254,-1.1157496957217945,-1.539751501644359,0.21200090296128218
0.4,-1.1239490509033203,-1.54261314868927,0.20933204889297485,-1.119493693521578,-1.54105818979272,0.21078224813557106
0.6,-1.1377627849578857,-1.5785012245178223,0.22036921977996826,-1.1267061259875502,-1.555840280090826,0.21456707705163786
0.8,-1.1197692155838013,-1.5601398944854736,0.22018533945083618,-1.124204625715743,-1.5573907522680457,0.21659306327615135
1.0,-1.1346583366394043,-1.5611989498138428,0.21327030658721924,-1.1277588952491808,-1.5586855422821548,0.21546332351648695
1.2,-0.989314079284668,-1.4929022789001465,0.25179409980773926,-1.0824980230091061,-1.5371794435616981,0.22734071027629596
1.4,-1.060648798942566,-1.4745463132858276,0.20694875717163086,-1.0755422704988769,-1.5172400373927135,0.22084888344691816
1.6,-1.1481035947799683,-1.522355079650879,0.18712574243545532,-1.0982260396904393,-1.5188390770896714,0.21030651869961603
1.8,-1.1446045637130737,-1.4944722652435303,0.17493385076522827,-1.1125440451118904,-1.5113165404960907,0.19938624769210017
2.0,-1.1514612436294556,-1.535980463027954,0.19225960969924927,-1.1244547175791257,-1.5188649744590776,0.19720512843997592
2.2,-1.0895801782608032,-1.5255851745605469,0.21800249814987183,-1.1138455107042997,-1.5209093310157609,0.2035319101557305
2.4,-1.05016028881073,-1.5411860942840576,0.24551290273666382,-1.0945530211137573,-1.5270518744921306,0.2162494266891866
2.6,-1.0772119760513306,-1.5694628953933716,0.2461254596710205,-1.0893151833709391,-1.539862062412655,0.22527343952085802
2.8,-1.0864007472991943,-1.495723009109497,0.20466113090515137,-1.0884366818092148,-1.5265571806772866,0.21906024943403588
3.0,-1.0301238298416138,-1.5025871992111206,0.23623168468475342,-1.070884495158905,-1.5193422087713957,0.22422885680624535
3.2,-1.020135521888733,-1.530367136001587,0.255115807056427,-1.0556243033151318,-1.5226573990847188,0.2335165478847934
3.4,-0.9505565166473389,-1.472779393196106,0.26111143827438354,-1.0240525554512625,-1.5076695909675943,0.2418085177581657
3.6,-0.9346448183059692,-1.4439013004302979,0.2546282410621643,-0.9971996249336355,-1.488517272279077,0.24565882367272046
3.8,-0.9842265844345093,-1.4943609237670898,0.2550671696662903,-0.9933046048591074,-1.4902717676771209,0.2484835814090066
4.0,-0.9889155626296997,-1.4805266857147217,0.245805561542511,-0.9919871563348608,-1.4873466092532617,0.2476797264592004
4.2,-0.9914408922195435,-1.502145528793335,0.25535231828689575,-0.9918232130013559,-1.4917880216280426,0.2499824043133432
4.4,-1.0882487297058105,-1.5415931940078735,0.2266722321510315,-1.0207587873169182,-1.50673366377703,0.2429874382300558
4.6,-1.1374410390853882,-1.5392589569091797,0.20090895891189575,-1.0557701703713371,-1.5164931214455928,0.2303614755371277
4.8,-1.104965090751648,-1.5642759799957275,0.2296554446220398,-1.0705306259638112,-1.5308299016712401,0.23014963785371437
5.0,-1.120008945465088,-1.5774375200271606,0.22871428728103638,-1.0853755153752689,-1.5448134998855492,0.2297189922551401
5.2,-1.0205276012420654,-1.5336706638336182,0.25657153129577637,-1.0659198626584065,-1.5414704293889099,0.2377752833652517
5.4,-0.997145414352417,-1.48166024684906,0.24225741624832153,-1.0452865790633437,-1.5235265492326264,0.2391199850846413
5.6,-1.0112227201461792,-1.5224533081054688,0.2556152939796448,-1.0350670923303529,-1.5232045665269396,0.24406873709829327
5.8,-0.999232292175293,-1.5004870891571045,0.25062739849090576,-1.0243164099705468,-1.5163891697014409,0.2460363798654469
6.0,-1.0396100282669067,-1.5223050117492676,0.24134749174118042,-1.028904567849291,-1.518163950317458,0.24462969123408335
6.2,-1.025485873222351,-1.5082772970199585,0.2413957118988037,-1.0278789481339812,-1.5151979215705658,0.24365948671829227
6.4,-1.0372847318649292,-1.5117194652557373,0.23721736669540405,-1.0307007050682506,-1.5141543766084777,0.24172683577011347
6.6,-1.0719101428985596,-1.5340490341186523,0.2310694456100464,-1.0430636033215854,-1.520122806160854,0.23852960141963428
6.8,-1.058911681175232,-1.537597417831421,0.23934286832809448,-1.047818044688392,-1.525365209521228,0.23877358241641797
7.0,-1.0798074007034302,-1.5486342906951904,0.23441344499588013,-1.0574148769411196,-1.532345952384468,0.23746553772167414
7.2,-1.043561577796936,-1.5140928030014038,0.2352656126022339,-1.0532588794834539,-1.5268699974050175,0.23680555896078181
7.4,-1.0450183153152466,-1.5007694959640503,0.22787559032440186,-1.050786707020779,-1.519039836798623,0.23412656488892192
7.6,-1.0216541290283203,-1.5045489072799683,0.24144738912582397,-1.0420469256738285,-1.514692553988983,0.23632281415757717
7.8,-1.0153145790100098,-1.471259593963623,0.22797250747680664,-1.03402721656869,-1.5016626576854932,0.23381772055840158
8.0,-0.9971861839294434,-1.4653446674346924,0.2340792417526245,-1.02297490185116,-1.4907672557544294,0.23389617695163462
8.2,-1.0331703424453735,-1.4889613389968872,0.22789549827575684,-1.0260335349836365,-1.490225480558147,0.23209597278725533
8.4,-1.0055406093597412,-1.5316221714019775,0.26304078102111816,-1.0198856559538851,-1.5026444905233773,0.24137941728474616
8.6,-1.142989993095398,-1.6112091541290283,0.23410958051681519,-1.0568169627419173,-1.5352138945838598,0.23919846592097135
8.8,-1.1371095180511475,-1.5994243621826172,0.23115742206573486,-1.0809047319122438,-1.5544770369247762,0.2367861525062662
9.0,-1.196834921836853,-1.5716334581375122,0.1873992681503296,-1.1156837914947462,-1.5596239636741265,0.2219700860896902
9.2,-1.1855872869491577,-1.591864824295044,0.20313876867294312,-1.1366548412306527,-1.5692962223675508,0.21632069056844916
9.4,-1.1441905498504639,-1.5440688133239746,0.19993913173675537,-1.1389155538995719,-1.5617279993766988,0.2114062227385635
9.6,-1.1631590127944946,-1.5594978332519531,0.19816941022872925,-1.1461885917549102,-1.5610589495220857,0.20743517888358773
9.8,-1.0779834985733032,-1.4970372915267944,0.2095268964767456,-1.1257270634324346,-1.541852451778076,0.20806269417282075
10.0,-1.0901908874511719,-1.4448912143707275,0.17735016345977783,-1.1150662105038436,-1.5127640801896705,0.1988489348429135
