timestamp,V,A,D,V_smooth,A_smooth,D_smooth
0.0,-0.22166772186756134,-0.5028058290481567,0.1405690535902977,-0.22166772186756134,-0.5028058290481567,0.1405690535902977
0.2,-0.2071911245584488,-0.5265889763832092,0.15969892591238022,-0.21315207639161277,-0.5167959157158346,0.15182191966211095
0.4,-0.18064849078655243,-0.5118225812911987,0.16558704525232315,-0.1983102564806263,-0.5145249867548136,0.1581073651370937
0.6,-0.18490363657474518,-0.5254606604576111,0.17027851194143295,-0.193017473256828,-0.5188422681218873,0.16291239743252967
0.8,-0.2016703486442566,-0.5326972007751465,0.16551342606544495,-0.19613776296416946,-0.5238384574599058,0.16385034724786818
1.0,-0.19628706574440002,-0.537273108959198,0.170493021607399,-0.1961885260211266,-0.5284062490188066,0.16610886149884002
1.2,-0.19388310611248016,-0.48706239461898804,0.14658964425325394,-0.1954348299349422,-0.5148899689120666,0.15972756948856218
1.4,-0.18616481125354767,-0.48545485734939575,0.14964502304792404,-0.19248369741341131,-0.5055192310534865,0.1565177668200376
1.6,-0.17116528749465942,-0.5145608186721802,0.17169776558876038,-0.1858192395232168,-0.508345768312829,0.16126326439480612
1.8,-0.1709098368883133,-0.5077943205833435,0.1684422418475151,-0.1812163999060491,-0.5081755250429791,0.16347956256846508
2.0,-0.18613015115261078,-0.5186426043510437,0.16625622659921646,-0.18272026153824883,-0.5113789918411009,0.1643293651514261
2.2,-0.17283351719379425,-0.5043976902961731,0.16578208655118942,-0.17971260844464287,-0.5092552054400926,0.16477129849772493
2.4,-0.18797658383846283,-0.4894864559173584,0.15075493603944778,-0.18221605672544203,-0.5032665571627456,0.1605252502186518
2.6,-0.2075841724872589,-0.4669187664985657,0.12966729700565338,-0.18987845963847794,-0.49228775922274104,0.15120464979213152
2.8,-0.19049380719661713,-0.5179552435874939,0.16373071819543839,-0.1900639445067409,-0.5000247363067744,0.1549803959000167
3.0,-0.1985936313867569,-0.47721773386001587,0.13931205123662949,-0.192631382921002,-0.4931598214488629,0.15026421926393044
3.2,-0.1913081705570221,-0.4633607268333435,0.1360262781381607,-0.19223349359983508,-0.48419924803622105,0.14598287721819297
3.4,-0.15571796894073486,-0.4296010136604309,0.13694152235984802,-0.18126096839285455,-0.4677930616665097,0.14326604663682757
3.6,-0.1671658605337143,-0.4596070647239685,0.1462206020951271,-0.17702761047479343,-0.46533446004953394,0.14415342478737023
3.8,-0.17785531282424927,-0.4789382219314575,0.15054145455360413,-0.17727611947058988,-0.46941884763953345,0.14607136408447177
4.0,-0.1811681091785431,-0.49426180124282837,0.15654684603214264,-0.178444368903865,-0.4768758988256202,0.14921576496087757
4.2,-0.20645682513713837,-0.5054477453231812,0.1494954600930214,-0.1868513927697337,-0.4854508054099138,0.14929970632009001
4.4,-0.20955206453800201,-0.5388899445533752,0.16466894000768661,-0.1936634586773211,-0.5014869360410278,0.15391173868185332
4.6,-0.21121573448181152,-0.5564864277839661,0.17263534665107727,-0.1989301504179572,-0.5179899452307313,0.15952989740638704
4.8,-0.20467321574687958,-0.5301141142845154,0.1627204492688179,-0.20065330110296498,-0.5216276837925696,0.16048719134480235
5.0,-0.20780931413173676,-0.5345569849014282,0.16337383538484573,-0.20280030656131176,-0.525506838280092,0.16135326585939017
5.2,-0.22362741827964783,-0.5370884537696838,0.156730517745018,-0.20904885068340817,-0.5289815512585679,0.1599663502875799
5.4,-0.20260117948055267,-0.504230797290802,0.15081480890512466,-0.20711446034320022,-0.5215559835021187,0.1572207615794593
5.6,-0.19594912230968475,-0.5140354037284851,0.15904314070940018,-0.20376475107566408,-0.5192997369210152,0.15776749292267553
5.8,-0.20909222960472107,-0.4883635640144348,0.13963566720485687,-0.20536303065854858,-0.5100186758600476,0.15232782260074948
6.0,-0.2213999181985855,-0.4980674386024475,0.138333760201931,-0.21017417282853904,-0.5064332481135443,0.1481295376425026
6.2,-0.20959605276584625,-0.4627893567085266,0.12659665197134018,-0.21000073489423465,-0.4933399360858775,0.1416696005958214
6.4,-0.1763889342546463,-0.4626855254173279,0.1431482955813408,-0.19991711674596957,-0.4841435417880461,0.14211321252103823
6.6,-0.17117075622081757,-0.47290074825286865,0.15086499601602554,-0.19129316191820553,-0.48077068547462115,0.1447387617782078
6.8,-0.17030537128448486,-0.46805357933044434,0.14887410402297974,-0.18499680087629675,-0.4769555391788808,0.145979369151292
7.0,-0.17147581279277802,-0.4824177622795105,0.15547097474336624,-0.18094049369500625,-0.4785942104543849,0.1488268583796893
7.2,-0.21823446452617645,-0.4709377884864807,0.12635166198015213,-0.19212870571204615,-0.47629727960042395,0.14208428694418887
