timestamp,V,A,D,V_smooth,A_smooth,D_smooth
0.0,,,,,,
0.2,,,,,,
0.4,,,,,,
0.6,,,,,,
0.8,,,,,,
1.0,,,,,,
1.2,0.023316647857427597,0.03912614658474922,0.03122139722108841,0.023316647857427597,0.03912614658474922,0.03122139722108841
1.4,,,,0.023316647857427597,0.03912614658474922,0.03122139722108841
1.6,,,,0.023316647857427597,0.03912614658474922,0.03122139722108841
1.8,,,,0.023316647857427597,0.03912614658474922,0.03122139722108841
2.0,,,,0.023316647857427597,0.03912614658474922,0.03122139722108841
2.2,,,,0.023316647857427597,0.03912614658474922,0.03122139722108841
2.4,,,,0.023316647857427597,0.03912614658474922,0.03122139722108841
2.6,,,,0.023316647857427597,0.03912614658474922,0.03122139722108841
2.8,,,,0.023316647857427597,0.03912614658474922,0.03122139722108841
3.0,,,,0.023316647857427597,0.03912614658474922,0.03122139722108841
3.2,,,,0.023316647857427597,0.03912614658474922,0.03122139722108841
3.4,,,,0.023316647857427597,0.03912614658474922,0.03122139722108841
3.6,,,,0.023316647857427597,0.03912614658474922,0.03122139722108841
3.8,,,,0.023316647857427597,0.03912614658474922,0.03122139722108841
4.0,,,,0.023316647857427597,0.03912614658474922,0.03122139722108841
4.2,,,,0.023316647857427597,0.03912614658474922,0.03122139722108841
4.4,,,,0.023316647857427597,0.03912614658474922,0.03122139722108841
4.6,,,,0.023316647857427597,0.03912614658474922,0.03122139722108841
4.8,,,,0.023316647857427597,0.03912614658474922,0.03122139722108841
5.0,,,,0.023316647857427597,0.03912614658474922,0.03122139722108841
5.2,-0.013556454330682755,0.01815510168671608,-0.015855778008699417,-0.013527055904463164,0.018171821617494817,-0.01581824401290055
5.4,,,,-0.013527055904463164,0.018171821617494817,-0.01581824401290055
5.6,-0.011768553406000137,-0.02609984204173088,0.007165644317865372,-0.012347162494225593,-0.011532909685093616,-0.0003968622367533955
5.8,-0.010364267975091934,-0.01251273974776268,0.001074235886335373,-0.011376712705100378,-0.01201244899922273,0.000323108921348213
6.0,,,,-0.011376712705100378,-0.01201244899922273,0.000323108921348213
6.2,0.00047537311911582947,0.04174928739666939,0.02111233025789261,-0.005454235440749197,0.014852245217397897,0.01071146524405405
6.4,0.014028038829565048,0.030921492725610733,0.02247476577758789,0.002660528950864644,0.021545414385967028,0.01561111971831748
6.6,0.02182241901755333,0.02030612900853157,0.02106427401304245,0.009808914186323164,0.02108309625013868,0.017645430922036093
6.8,0.025914695113897324,-0.02732611820101738,-0.0007057115435600281,0.015408173012896438,0.004253380105232675,0.011265560433901417
7.0,,,,0.015408173012896438,0.004253380105232675,0.011265560433901417
7.2,0.10871121287345886,-0.03614770993590355,0.03628175146877766,0.054132087250513904,-0.0125144374085084,0.021648125006654053
7.4,0.07549014687538147,-0.07632727921009064,-0.00041856616735458374,0.06208190591126446,-0.03626661946343077,0.01343454210833207
7.6,0.060864951461553574,-0.02671545371413231,0.017074748873710632,0.061659444221613305,-0.032950964040546676,0.014698227779678868
7.8,,,,0.061659444221613305,-0.032950964040546676,0.014698227779678868
8.0,,,,0.061659444221613305,-0.032950964040546676,0.014698227779678868
8.2,,,,0.061659444221613305,-0.032950964040546676,0.014698227779678868
8.4,,,,0.061659444221613305,-0.032950964040546676,0.014698227779678868
8.6,0.09241113066673279,0.004497583955526352,0.04845435731112957,0.0823795532713375,-0.007718591838221138,0.03744269372096967
8.8,,,,0.0823795532713375,-0.007718591838221138,0.03744269372096967
9.0,,,,0.0823795532713375,-0.007718591838221138,0.03744269372096967
9.2,,,,0.0823795532713375,-0.007718591838221138,0.03744269372096967
9.4,,,,0.0823795532713375,-0.007718591838221138,0.03744269372096967
9.6,,,,0.0823795532713375,-0.007718591838221138,0.03744269372096967
9.8,,,,0.0823795532713375,-0.007718591838221138,0.03744269372096967
