timestamp,V,A,D,V_smooth,A_smooth,D_smooth
0.0,-0.97199547290802,-1.0911364555358887,0.059570491313934326,-0.97199547290802,-1.0911364555358887,0.059570491313934326
0.2,-1.0009576082229614,-1.0737972259521484,0.036419808864593506,-0.9890320230932798,-1.0809369087219238,0.04595244281432208
0.4,-1.001045823097229,-1.0691807270050049,0.03406745195388794,-0.9945177765197407,-1.0755687892164814,0.04052550634837042
0.6,-1.0084823369979858,-1.1081535816192627,0.04983562231063843,-1.0000308284258776,-1.0884328999163555,0.04420103574523896
0.8,-1.0306217670440674,-1.104051947593689,0.03671509027481079,-1.0110621430622735,-1.0940652419441705,0.041501549440948395
1.0,-1.0316212177276611,-1.1127890348434448,0.040583908557891846,-1.018052243826727,-1.1004313455353518,0.04118955085431228
1.2,-0.9537403583526611,-1.073338508605957,0.05979907512664795,-0.9970271732115432,-1.0915740588082212,0.047273442798338935
1.4,-0.9567838907241821,-1.116676688194275,0.07994639873504639,-0.9842156284020412,-1.099565540649116,0.057674956123537346
1.6,-1.000308871269226,-1.1371870040893555,0.0684390664100647,-0.9892466199165953,-1.1113265800427918,0.06103998006309818
1.8,-0.9930381774902344,-1.1325113773345947,0.06973659992218018,-0.9904171518177101,-1.1178667632174082,0.06372480569984905
2.0,-0.9964550733566284,-1.1115834712982178,0.05756419897079468,-0.9922650676125858,-1.1159437514150112,0.06183934190121272
2.2,-0.9929032325744629,-1.1051238775253296,0.05611032247543335,-0.9924592042014313,-1.1126522303598543,0.060096513079211406
2.4,-0.9921271800994873,-1.0562310218811035,0.032051920890808105,-0.9923586224441554,-1.0955602654597205,0.05160082150778253
2.6,-0.9960600137710571,-1.0635031461715698,0.03372156620025635,-0.9934766223757162,-1.0858774586433473,0.046200418133815514
2.8,-0.9982637166976929,-1.0758137702941895,0.03877502679824829,-0.9949196013035265,-1.0828439503714884,0.0439621745339809
3.0,-0.9743028879165649,-1.012712001800537,0.019204556941986084,-0.9887139641365269,-1.061734211953083,0.036510123908277944
3.2,-0.9911203384399414,-0.9772880673408508,-0.006916135549545288,-0.9894375597317036,-1.0363412969006105,0.023451868584453396
3.4,-0.9410380125045776,-0.9352235794067383,-0.0029072165489196777,-0.9748940126537421,-1.0059565026403057,0.015531244993281679
3.6,-0.9137871265411377,-0.929394543170929,0.00780370831489563,-0.9565410264433456,-0.982961703268708,0.013210338412681133
3.8,-0.9576136469841003,-0.9974700808525085,0.0199282169342041,-0.9568630695710821,-0.9873176922862049,0.015227311357561354
4.0,-0.9370725750923157,-0.9813269972801208,0.022127211093902588,-0.9509226032045325,-0.9855194794000094,0.01729843809773844
4.2,-0.948336660861969,-1.0022985935211182,0.026980966329574585,-0.9501465170659714,-0.9905551825061419,0.02020433272008523
4.4,-0.9954088926315308,-1.0500710010528564,0.027331054210662842,-0.9637289470765914,-1.0084148160281308,0.022342934475769637
4.6,-1.014962077140808,-1.1125067472457886,0.048772335052490234,-0.9791018312519366,-1.039648379157913,0.030273273952988133
4.8,-1.0007350444793701,-1.046661138534546,0.02296304702758789,-0.9855926656856042,-1.0417524891464907,0.028079911730443236
5.0,-0.9960235357284546,-1.0522114038467407,0.028093934059143066,-0.9887222204848009,-1.0448904581327874,0.028084118823993264
5.2,-0.9559319615364075,-1.0132490396499634,0.028658539056777954,-0.978884496340189,-1.0353974087772408,0.028256456218525988
