timestamp,V,A,D,V_smooth,A_smooth,D_smooth
0.0,,,,,,
0.2,,,,,,
0.4,,,,,,
0.6,,,,,,
0.8,,,,,,
1.0,,,,,,
1.2,-0.936208963394165,0.11680633574724197,-0.5265076495707035,-0.936208963394165,0.11680633574724197,-0.5265076495707035
1.4,,,,-0.936208963394165,0.11680633574724197,-0.5265076495707035
1.6,,,,-0.936208963394165,0.11680633574724197,-0.5265076495707035
1.8,,,,-0.936208963394165,0.11680633574724197,-0.5265076495707035
2.0,,,,-0.936208963394165,0.11680633574724197,-0.5265076495707035
2.2,,,,-0.936208963394165,0.11680633574724197,-0.5265076495707035
2.4,,,,-0.936208963394165,0.11680633574724197,-0.5265076495707035
2.6,,,,-0.936208963394165,0.11680633574724197,-0.5265076495707035
2.8,,,,-0.936208963394165,0.11680633574724197,-0.5265076495707035
3.0,,,,-0.936208963394165,0.11680633574724197,-0.5265076495707035
3.2,,,,-0.936208963394165,0.11680633574724197,-0.5265076495707035
3.4,,,,-0.936208963394165,0.11680633574724197,-0.5265076495707035
3.6,,,,-0.936208963394165,0.11680633574724197,-0.5265076495707035
3.8,,,,-0.936208963394165,0.11680633574724197,-0.5265076495707035
4.0,,,,-0.936208963394165,0.11680633574724197,-0.5265076495707035
4.2,,,,-0.936208963394165,0.11680633574724197,-0.5265076495707035
4.4,,,,-0.936208963394165,0.11680633574724197,-0.5265076495707035
4.6,,,,-0.936208963394165,0.11680633574724197,-0.5265076495707035
4.8,,,,-0.936208963394165,0.11680633574724197,-0.5265076495707035
5.0,,,,-0.936208963394165,0.11680633574724197,-0.5265076495707035
5.2,-0.9089730381965637,0.11821833997964859,-0.5135956890881062,-0.9089947530317668,0.11821721420775023,-0.5136059836197585
5.4,,,,-0.9089947530317668,0.11821721420775023,-0.5136059836197585
5.6,-0.906465470790863,0.15471813082695007,-0.5305918008089066,-0.9072976934874776,0.1427080471888047,-0.5250028703381411
5.8,-0.9100830554962158,0.15985450148582458,-0.5349687784910202,-0.9086608794501874,0.15109970534117986,-0.5298802923956836
6.0,,,,-0.9086608794501874,0.15109970534117986,-0.5298802923956836
6.2,-0.9226758480072021,0.1629478931427002,-0.5428118705749512,-0.9156641473872051,0.15702023476688604,-0.5363421910770456
6.4,-0.9155564308166504,0.11493072658777237,-0.5152435787022114,-0.9156192812397012,0.1394890965900236,-0.5275541889148624
6.6,-0.930199921131134,0.10268635302782059,-0.5164431370794773,-0.9210586210209396,0.12575975215746366,-0.5234091865892015
6.8,-0.9511194229125977,0.12791448831558228,-0.53951695561409,-0.9315094157438187,0.1265088574325532,-0.5290091365881858
7.0,,,,-0.9315094157438187,0.1265088574325532,-0.5290091365881858
7.2,-0.9678201079368591,0.10438121110200882,-0.536100659519434,-0.9465795799366806,0.11732513651558321,-0.5319523582261318
7.4,-0.9561526775360107,0.09378666430711746,-0.5249696709215641,-0.95014284323274,0.10856373267576319,-0.5293532879542516
7.6,-0.9453483819961548,0.1173553541302681,-0.5313518680632114,-0.9484784619607408,0.11161571482293871,-0.5300470883918399
7.8,,,,-0.9484784619607408,0.11161571482293871,-0.5300470883918399
8.0,,,,-0.9484784619607408,0.11161571482293871,-0.5300470883918399
8.2,,,,-0.9484784619607408,0.11161571482293871,-0.5300470883918399
8.4,,,,-0.9484784619607408,0.11161571482293871,-0.5300470883918399
8.6,-0.7564384341239929,0.14107105135917664,-0.4487547427415848,-0.8190842472469979,0.1314623592083245,-0.4752733032276612
8.8,,,,-0.8190842472469979,0.1314623592083245,-0.4752733032276612
9.0,,,,-0.8190842472469979,0.1314623592083245,-0.4752733032276612
9.2,,,,-0.8190842472469979,0.1314623592083245,-0.4752733032276612
9.4,,,,-0.8190842472469979,0.1314623592083245,-0.4752733032276612
9.6,,,,-0.8190842472469979,0.1314623592083245,-0.4752733032276612
