timestamp,V,A,D,V_smooth,A_smooth,D_smooth
0.0,0.7641131281852722,-0.4056816101074219,0.17921575903892517,0.7641131281852722,-0.4056816101074219,0.17921575903892517
0.2,0.7628078460693359,-0.4345364570617676,0.16413569450378418,0.7633453151758979,-0.4226550494923311,0.1703451328417834
0.4,0.767592191696167,-0.44915127754211426,0.15922045707702637,0.7652845281988518,-0.4347537837616385,0.16526537221860665
0.6,0.76151043176651,-0.44335949420928955,0.15907546877861023,0.7637945572425384,-0.438151221759132,0.1628216677417032
0.8,0.7683013677597046,-0.44754141569137573,0.16037997603416443,0.765419745846327,-0.4415373938886058,0.16194117597886062
1.0,0.754280149936676,-0.43642765283584595,0.15892624855041504,0.7616322749046096,-0.43980007810857275,0.16091609839801846
1.2,0.7409635186195374,-0.4171540141105652,0.16190475225448608,0.7548751714980098,-0.432396546223225,0.1612393126373924
1.4,0.7681933641433716,-0.42875808477401733,0.16971763968467712,0.7591150498407175,-0.4312382333567532,0.16393840824198216
1.6,0.7879318594932556,-0.4281126856803894,0.1799095869064331,0.7681236210798963,-0.4302611398046399,0.16893124063762824
1.8,0.7908182740211487,-0.41423583030700684,0.18829122185707092,0.7751299277853927,-0.4253137967594934,0.17490806551294963
2.0,0.7956414222717285,-0.41400018334388733,0.1908206194639206,0.7814075043311449,-0.4218512468086437,0.1797781287612506
2.2,0.7802028059959412,-0.4165617823600769,0.18182051181793213,0.7810410222468004,-0.4202421352995377,0.18039944347363132
2.4,0.8121569752693176,-0.43816566467285156,0.18699565529823303,0.7904671368450967,-0.4256718016111087,0.182397667616994
2.6,0.7840385437011719,-0.4314919710159302,0.17627328634262085,0.7885253895235682,-0.427429775416518,0.18054780705352508
2.8,0.7630574703216553,-0.41867250204086304,0.17219248414039612,0.7808485675786098,-0.4247900611982014,0.17802925319020416
3.0,0.7374231219291687,-0.429268479347229,0.15407732129096985,0.7677774948786266,-0.4261380664594351,0.1708197142095957
3.2,0.7574325203895569,-0.4597542881965637,0.14883911609649658,0.7646667660273903,-0.43624644816088154,0.16421015893325436
