timestamp,V,A,D,V_smooth,A_smooth,D_smooth
0.0,0.4800783097743988,0.3744117021560669,0.42724500596523285,0.4800783097743988,0.3744117021560669,0.42724500596523285
0.2,0.46224361658096313,0.3516232967376709,0.406933456659317,0.4695873137782602,0.3610067577923045,0.4152970357852824
0.4,0.4520977735519409,0.3617468476295471,0.406922310590744,0.46160122235071704,0.36134469835725547,0.4114729603539863
0.6,0.46844667196273804,0.3701004981994629,0.41927358508110046,0.4643037291063511,0.3648013899649173,0.4145525595356342
0.8,0.47358545660972595,0.349373996257782,0.41147972643375397,0.46765078745382316,0.3592381597506678,0.4134444736022455
1.0,0.478900283575058,0.3361140489578247,0.40750716626644135,0.4714756245496846,0.3513759447842283,0.41142578466695645
1.2,0.4533497393131256,0.3641508221626282,0.4087502807378769,0.465549845601483,0.35555235318838685,0.4105510993949349
1.4,0.43954047560691833,0.29541081190109253,0.36747564375400543,0.4572697007286851,0.3364061503070322,0.3968379255178586
1.6,0.4486391544342041,0.25791674852371216,0.35327795147895813,0.4545716612140987,0.311869174284661,0.38322041774937976
1.8,0.4360005557537079,0.2711162567138672,0.35355840623378754,0.4488383785306212,0.2992879094209106,0.37406314397576584
2.0,0.45283856987953186,0.2735840678215027,0.3632113188505173,0.45006264365704435,0.291421206520853,0.3707419250889487
2.2,0.4367460310459137,0.3163899779319763,0.376568004488945,0.44601158804957497,0.2990169731313578,0.3725142805904664
2.4,0.465547651052475,0.3220217823982239,0.3937847167253494,0.4519297474108393,0.3059859375177132,0.3789578424642763
2.6,0.44944828748703003,0.35236549377441406,0.40090689063072205,0.45118022600659696,0.31999481583975087,0.385587520923174
2.8,0.5039843916893005,0.3811360001564026,0.44256019592285156,0.4670970417733029,0.33842466799145576,0.4027608548823794
3.0,0.4922589361667633,0.43645650148391724,0.46435771882534027,0.47467077984248157,0.36793228048291454,0.4213015301626981
3.2,0.458947092294693,0.4750624895095825,0.46700479090213776,0.4699426745625304,0.4001462827900579,0.43504447867629414
3.4,0.4821271598339081,0.5247697830200195,0.5034484714269638,0.47360398226719613,0.4375943137418633,0.4555991480045297
3.6,0.4674193859100342,0.47049617767333984,0.468957781791687,0.47174648601954416,0.4474761371081856,0.45961131156386487
3.8,0.4889833629131317,0.4510578513145447,0.4700206071138382,0.47692167849097866,0.44855150943404326,0.462736593962511
4.0,0.4411409795284271,0.44397252798080444,0.4425567537546158,0.4661814699031271,0.4471770472979301,0.4566792586005286
4.2,0.4711897373199463,0.41030704975128174,0.440748393535614,0.46768453780082325,0.43611172168963835,0.45189812974523075
4.4,0.48545125126838684,0.37822312116622925,0.43183718621730804,0.47301601099852136,0.41874038721597395,0.44587819910724763
4.6,0.48366913199424744,0.3918842673301697,0.43777669966220856,0.47621255969597487,0.41068200741590766,0.4434472835559412
4.8,0.4879699647426605,0.34034866094589233,0.41415931284427643,0.47974025429803363,0.38957917344005993,0.4346597138690467
5.0,0.5028807520866394,0.34538543224334717,0.4241330921649933,0.4866830553887026,0.37631980636056866,0.4315014308746356
5.2,0.48801764845848083,0.41048091650009155,0.4492492824792862,0.48708345962114413,0.3865688128888564,0.43682613625500016
5.4,0.5044654011726379,0.4433816075325012,0.4739235043525696,0.492298281961399,0.40361343531163335,0.4479558586365161
5.6,0.4511854350566864,0.4473525881767273,0.44926901161670685,0.4799640307387201,0.41673560369261653,0.44834981721566824
5.8,0.44973263144493103,0.419450581073761,0.434591606259346,0.470894406527237,0.4175501152655134,0.4442222608963751
6.0,0.43815022706985474,0.39021289348602295,0.41418156027793884,0.46107099770081433,0.4093488193354064,0.4352099085181103
6.2,0.4504935145378113,0.3880651593208313,0.4192793369293213,0.457897717705331,0.4029636508114656,0.4304306842583983
6.4,0.47142335772514343,0.385042667388916,0.4282330125570297,0.4619554410815087,0.3975873142202764,0.4297713776508925
6.6,0.4786553680896759,0.386257529258728,0.43245644867420197,0.4669654462965821,0.3941883603377081,0.4305769033171451
6.8,0.4705185890197754,0.3821185827255249,0.42631858587265015,0.468031393151546,0.39056741333722905,0.42929940324438753
7.0,0.4703289270401001,0.3853898048400879,0.427859365940094,0.4687206551458495,0.3890141266691885,0.428867390907519
7.2,0.46223923563957214,0.37317192554473877,0.41770558059215546,0.4667762256846938,0.384261457509894,0.4255188415972939
7.4,0.46895527839660645,0.3842160701751709,0.42658567428588867,0.4674299423476731,0.3842478412917849,0.42583889181972906
7.6,0.48184844851493835,0.41406458616256714,0.44795651733875275,0.47175549813213463,0.3931928728889165,0.4324741855105256
7.8,0.46223142743110657,0.4169110059738159,0.43957121670246124,0.4688982751026878,0.4003083173446516,0.4346032962236697
8.0,0.46614426374435425,0.4105614423751831,0.4383528530597687,0.4680720713269682,0.40338425622468443,0.4357281637758263
8.2,0.4266752600669861,0.40746504068374634,0.4170701503753662,0.45565302407456015,0.40460849194433207,0.4301307580094461
8.4,0.48280593752861023,0.37744903564453125,0.43012748658657074,0.46379889988968326,0.39646065327505514,0.43012977658236917
